1,Time,Displacement,Force
,(s),(mm),(kN)
"","47.4590","3.2709","0.0169"
"","47.5590","3.2607","0.0162"
"","47.6590","3.2506","0.0155"
"","47.7590","3.2407","0.0149"
"","47.8590","3.2308","0.0143"
"","47.9590","3.2207","0.0138"
"","48.0590","3.2106","0.0132"
"","48.1590","3.2009","0.0127"
"","48.2590","3.1905","0.0121"
"","48.3590","3.1806","0.0116"
"","48.4590","3.1707","0.0112"
"","48.5590","3.1608","0.0107"
"","48.6590","3.1505","0.0103"
"","48.7590","3.1407","0.0098"
"","48.8590","3.1309","0.0094"
"","48.9590","3.1206","0.0090"
"","49.0590","3.1105","0.0086"
"","49.1590","3.1007","0.0082"
"","49.2590","3.0909","0.0079"
"","49.3590","3.0806","0.0075"
"","49.4590","3.0705","0.0072"
"","49.5590","3.0608","0.0068"
"","49.6590","3.0507","0.0065"
"","49.7590","3.0406","0.0062"
"","49.8590","3.0305","0.0059"
"","49.9590","3.0208","0.0056"
"","50.0590","3.0106","0.0054"
"","50.1590","3.0007","0.0051"
"","50.2590","2.9907","0.0049"
"","50.3590","2.9807","0.0046"
"","50.4590","2.9707","0.0044"
"","50.5590","2.9606","0.0042"
"","50.6590","2.9508","0.0040"
"","50.7590","2.9405","0.0038"
"","50.8590","2.9306","0.0037"
"","50.9590","2.9207","0.0035"
"","51.0590","2.9108","0.0033"
"","51.1590","2.9006","0.0032"
"","51.2590","2.8907","0.0031"
"","51.3590","2.8809","0.0030"
"","51.4590","2.8706","0.0028"
"","51.5590","2.8604","0.0027"
"","51.6590","2.8507","0.0026"
"","51.7590","2.8409","0.0025"
"","51.8590","2.8306","0.0024"
"","51.9590","2.8205","0.0024"
"","52.0590","2.8108","0.0023"
"","52.1590","2.8007","0.0022"
"","52.2590","2.7905","0.0021"
"","52.3590","2.7806","0.0020"
"","52.4590","2.7709","0.0020"
"","52.5590","2.7607","0.0019"
"","52.6590","2.7506","0.0019"
"","52.7590","2.7407","0.0018"
"","52.8590","2.7306","0.0017"
"","52.9590","2.7207","0.0017"
"","53.0590","2.7106","0.0016"
"","53.1590","2.7010","0.0016"
"","53.2590","2.6904","0.0015"
"","53.3590","2.6805","0.0015"
"","53.4590","2.6707","0.0014"
"","53.5590","2.6608","0.0014"
"","53.6590","2.6506","0.0013"
"","53.7590","2.6407","0.0013"
"","53.8590","2.6310","0.0012"
"","53.9590","2.6206","0.0012"
"","54.0590","2.6104","0.0012"
"","54.1590","2.6006","0.0011"
"","54.2590","2.5909","0.0011"
"","54.3590","2.5807","0.0010"
"","54.4590","2.5705","0.0010"
"","54.5590","2.5608","0.0010"
"","54.6590","2.5508","0.0010"
"","54.7590","2.5406","0.0009"
"","54.8590","2.5305","0.0009"
"","54.9590","2.5208","0.0009"
"","55.0590","2.5107","0.0008"
"","55.1590","2.5006","0.0008"
"","55.2590","2.4906","0.0008"
"","55.3590","2.4808","0.0007"
"","55.4590","2.4707","0.0007"
"","55.5590","2.4606","0.0007"
"","55.6590","2.4508","0.0007"
"","55.7590","2.4405","0.0007"
"","55.8590","2.4306","0.0006"
"","55.9590","2.4207","0.0006"
"","56.0590","2.4108","0.0006"
"","56.1590","2.4005","0.0006"
"","56.2590","2.3907","0.0005"
"","56.3590","2.3809","0.0005"
"","56.4590","2.3706","0.0005"
"","56.5590","2.3605","0.0005"
"","56.6590","2.3507","0.0005"
"","56.7590","2.3409","0.0005"
"","56.8590","2.3306","0.0004"
"","56.9590","2.3205","0.0004"
"","57.0590","2.3108","0.0004"
"","57.1590","2.3007","0.0004"
"","57.2590","2.2907","0.0004"
"","57.3590","2.2805","0.0004"
"","57.4590","2.2708","0.0004"
"","57.5590","2.2606","0.0004"
"","57.6590","2.2507","0.0003"
"","57.7590","2.2407","0.0003"
"","57.8590","2.2307","0.0003"
"","57.9590","2.2207","0.0003"
"","58.0590","2.2106","0.0003"
"","58.1590","2.2008","0.0003"
"","58.2590","2.1905","0.0003"
"","58.3590","2.1807","0.0003"
"","58.4590","2.1708","0.0003"
"","58.5590","2.1608","0.0003"
"","58.6590","2.1505","0.0003"
"","58.7590","2.1407","0.0003"
"","58.8590","2.1309","0.0003"
"","58.9590","2.1206","0.0003"
"","59.0590","2.1104","0.0002"
"","59.1590","2.1007","0.0002"
"","59.2590","2.0909","0.0002"
"","59.3590","2.0806","0.0002"
"","59.4590","2.0705","0.0002"
